"PRS1_1" "PRS1_2" "PRS1_3" "PRS2_1" "PRS2_2" "PRS2_3" "PRMG_1" "PRMG_2" "PRMG_3" "PRB_1" "PRB_2" "PRB_3"
"Solyc00g500272.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500273.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500274.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500275.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500276.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500277.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g052430.2" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500278.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500279.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500280.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500281.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500282.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500283.1" 0 0 0 0 2 0 0 4 2 0 2 0
"Solyc00g500284.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500285.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500286.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500287.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500288.1" 0 0 0 0 0 0 0 1 2 0 0 0
"Solyc00g500289.1" 0 0 0 0 0 0 0 2 0 0 0 0
"Solyc00g500290.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500291.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500292.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500293.1" 0 0 0 0 1 0 0 1 0 0 0 0
"Solyc00g500294.1" 0 2 0 0 1 1 0 0 0 0 0 0
"Solyc00g500295.1" 1 0 0 0 2 0 0 0 0 0 0 0
"Solyc00g500296.1" 3 3 1 3 1 0 2 1 1 0 0 0
"Solyc00g500297.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500298.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500299.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500300.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500301.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500302.1" 0 1 0 0 0 0 0 0 0 0 0 0
"Solyc00g500303.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500304.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500305.1" 0 1 0 0 0 0 0 0 0 0 0 0
"Solyc00g500306.1" 0 0 0 0 0 0 0 1 0 0 0 0
"Solyc00g500307.1" 0 0 0 0 0 0 1 0 0 0 0 0
"Solyc00g500308.1" 0 0 0 0 0 0 0 0 0 0 0 2
"Solyc00g500309.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500310.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500311.1" 0 0 0 2 0 0 0 1 0 0 0 0
"Solyc00g500312.1" 2 0 0 0 0 0 0 1 0 0 0 0
"Solyc00g500313.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500314.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500315.1" 0 0 0 0 1 0 1 1 0 0 0 1
"Solyc00g500316.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500317.1" 0 1 0 0 0 1 0 0 1 0 0 0
"Solyc00g500318.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g012540.1" 0 0 0 0 0 0 0 2 0 0 0 0
"Solyc00g500319.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500320.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500321.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500322.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500323.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500324.1" 0 0 0 0 0 0 1 0 0 0 0 0
"Solyc00g500325.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500326.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500327.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500328.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500329.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500330.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500331.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500332.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500333.1" 0 0 0 1 0 0 0 0 0 0 0 0
"Solyc00g500334.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500335.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500336.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500337.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500338.1" 0 0 0 0 0 0 0 2 0 0 0 0
"Solyc00g500339.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500340.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500341.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500342.1" 0 0 0 0 0 0 0 0 1 1 0 0
"Solyc00g500343.1" 0 0 0 0 0 1 0 0 0 0 0 0
"Solyc00g500344.1" 0 0 0 1 0 0 0 0 0 0 0 0
"Solyc00g500345.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500346.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500347.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500348.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500349.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500350.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500351.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500352.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g032030.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500353.1" 0 0 0 0 0 0 0 0 0 0 2 0
"Solyc00g076250.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500354.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500355.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500356.1" 3 6 1 2 5 3 1 13 0 0 1 0
"Solyc00g500357.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500358.1" 0 0 0 0 1 0 0 0 0 0 0 0
"Solyc00g500359.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500360.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500361.1" 2 1 0 3 0 0 0 0 0 0 1 0
"Solyc00g500362.1" 0 1 2 0 1 0 0 0 0 0 0 0
"Solyc00g500363.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500364.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g308530.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g284510.1" 0 0 0 1 2 0 2 1 0 0 1 0
"Solyc00g500365.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500366.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500367.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500368.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500369.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500370.1" 1 0 0 0 0 0 0 0 0 1 0 0
"Solyc00g500371.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500372.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500373.1" 0 1 0 1 0 0 1 0 1 0 0 0
"Solyc00g500374.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500375.1" 0 0 0 0 0 0 0 1 0 0 0 0
"Solyc00g006650.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500376.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500377.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500378.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500379.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500380.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500381.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500382.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500383.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500384.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500385.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500386.1" 0 0 0 0 0 0 0 0 0 0 0 1
"Solyc00g500387.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500388.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500389.1" 0 0 0 0 0 0 0 1 0 0 0 0
"Solyc00g500390.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500391.1" 0 1 0 0 0 0 0 0 0 0 0 0
"Solyc00g500392.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500393.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500394.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500395.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500396.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500397.1" 0 0 0 0 1 0 0 1 0 0 0 0
"Solyc00g500398.1" 0 0 1 0 0 0 0 0 0 0 0 0
"Solyc00g500399.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500400.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500401.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500402.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500403.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g007920.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g007940.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g007930.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500404.1" 0 1 0 0 2 0 0 0 0 0 0 0
"Solyc00g500405.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500406.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500407.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500408.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc00g500409.1" 1 0 0 0 0 0 0 1 0 0 0 1
"Solyc01g004000.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc01g004002.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc01g004004.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc01g004006.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc01g004008.1" 0 0 1 0 0 0 0 0 0 0 0 0
"Solyc01g005000.3" 579 462 255 481 589 336 168 343 401 22 11 11
"Solyc01g005010.4" 62 65 30 60 65 29 23 19 54 15 6 11
"Solyc01g005020.3" 964 1143 546 1032 518 535 394 465 646 182 225 275
"Solyc01g005030.4" 263 301 176 289 179 196 259 246 371 648 681 799
"Solyc01g005040.3" 7 0 0 0 4 0 1 1 0 0 0 0
"Solyc01g005050.4" 0 0 0 0 1 0 0 0 0 0 0 0
"Solyc01g005060.3" 344 308 147 69 131 40 48 67 126 30 53 32
"Solyc01g005070.3" 28 9 5 1 0 1 0 0 0 0 0 0
"Solyc01g005080.3" 577 654 302 296 239 177 185 181 286 53 49 78
"Solyc01g005090.3" 1 1 0 0 0 0 0 0 0 0 0 0
"Solyc01g005100.4" 104 110 61 114 71 90 72 71 89 23 31 36
"Solyc01g005110.3" 81 155 90 95 62 75 65 108 94 170 131 168
"Solyc01g005120.3" 179 172 112 81 78 58 104 143 142 47 44 51
"Solyc01g005130.2" 158 223 135 290 199 374 296 310 292 204 185 206
"Solyc01g005140.3" 1 2 0 0 0 2 3 11 7 46 22 35
"Solyc01g005150.3" 2 1 1 3 3 4 0 2 1 1 0 1
"Solyc01g005160.4" 112 58 17 0 17 3 33 47 58 0 0 0
"Solyc01g005210.4" 332 265 147 706 357 406 150 203 294 648 492 659
"Solyc01g005180.1" 0 0 0 1 0 1 0 0 0 0 0 0
"Solyc01g005220.3" 239 180 103 54 222 34 218 314 388 75 61 69
"Solyc01g005230.4" 1 0 0 1 6 4 2 3 8 0 0 0
"Solyc01g005240.4" 568 652 328 534 309 293 178 264 350 147 123 181
"Solyc01g005250.4" 646 530 315 498 307 394 167 278 324 87 70 90
"Solyc01g005253.1" 60 51 12 29 39 32 17 15 40 9 9 8
"Solyc01g005257.1" 62 42 14 34 41 18 14 15 20 60 41 58
"Solyc01g005280.3" 95 70 55 37 79 36 23 16 54 88 59 66
"Solyc01g005290.4" 4 4 2 4 17 0 3 10 8 133 85 87
"Solyc01g005300.4" 62 63 47 406 478 340 172 180 243 473 600 605
"Solyc01g005310.3" 1 0 0 0 2 0 0 1 1 2 0 0
"Solyc01g005320.2" 0 0 0 0 6 0 0 0 0 0 0 0
"Solyc01g005330.3" 1564 2106 1098 1579 1248 1135 1268 1462 1668 367 343 428
"Solyc01g005340.3" 157 136 81 146 116 106 153 186 270 177 146 222
"Solyc01g005350.4" 0 1 0 0 0 0 0 0 0 0 0 0
"Solyc01g005360.4" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc01g005370.3" 89 121 63 104 138 92 54 121 109 645 462 364
"Solyc01g005380.3" 115 94 53 95 58 69 25 32 52 31 28 18
"Solyc01g005390.3" 7 3 2 0 1 1 5 9 7 16 5 16
"Solyc01g005400.3" 17 11 6 8 20 12 6 7 8 20 12 10
"Solyc01g005410.4" 216 157 62 143 129 137 58 102 113 1 2 0
"Solyc01g005420.2" 98 80 23 17 43 9 17 17 31 0 0 0
"Solyc01g005430.3" 191 236 120 104 110 105 76 94 141 170 184 183
"Solyc01g005440.4" 1687 1934 1276 3062 1144 2140 445 594 836 154 173 210
"Solyc01g005450.3" 39 42 15 25 9 27 7 6 14 9 4 4
"Solyc01g005460.4" 119 119 85 55 16 75 4 7 28 0 1 0
"Solyc01g005470.3" 14 14 12 2 6 2 3 5 8 1 2 2
"Solyc01g005480.3" 48 61 24 42 30 21 23 27 30 11 11 7
"Solyc01g005490.3" 171 190 119 185 130 159 126 128 215 161 159 200
"Solyc01g005500.3" 0 2 0 0 0 0 0 1 0 0 0 0
"Solyc01g005510.3" 0 1 0 1 0 0 2 0 0 0 1 1
"Solyc01g005520.4" 680 438 248 362 260 279 100 115 171 72 48 62
"Solyc01g005530.3" 23 19 13 28 20 18 12 22 13 22 11 22
"Solyc01g005540.4" 215 240 102 161 116 129 47 35 74 44 33 49
"Solyc01g005550.3" 850 678 482 530 474 370 184 307 392 165 120 173
"Solyc01g005560.3" 1138 1319 737 827 716 743 635 637 887 2224 2282 2839
"Solyc01g005570.4" 441 394 230 368 392 271 222 295 318 211 176 252
"Solyc01g005580.2" 465 444 236 340 316 269 277 342 395 487 482 551
"Solyc01g005590.2" 186 169 63 59 202 76 93 224 412 9 5 5
"Solyc01g005600.4" 319 302 157 322 351 244 174 284 340 450 313 411
"Solyc01g005610.4" 0 0 1 1 1 1 0 2 1 4 0 1
"Solyc01g005620.3" 2318 1842 1230 1919 1192 1595 816 1055 1312 613 545 723
"Solyc01g005630.3" 0 0 0 0 0 0 0 2 0 0 0 0
"Solyc01g005640.4" 129 80 48 82 91 60 50 60 106 90 115 116
"Solyc01g005650.3" 0 3 0 1 0 0 0 1 1 0 0 0
"Solyc01g005660.3" 1 4 5 0 0 1 1 4 3 6 1 0
"Solyc01g005670.3" 88 57 27 54 35 32 39 38 34 30 23 37
"Solyc01g005680.4" 1 0 0 0 1 0 0 0 0 2 0 1
"Solyc01g005690.3" 898 906 591 862 643 506 496 644 873 189 153 240
"Solyc01g005700.3" 171 230 131 230 105 197 127 110 193 51 67 55
"Solyc01g005710.2" 0 0 0 0 0 0 1 0 0 0 0 0
"Solyc01g005720.3" 0 0 0 0 3 1 7 1 1 2 0 1
"Solyc01g005730.3" 27 54 18 11 253 11 414 568 736 196 154 222
"Solyc01g005740.3" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc01g005750.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc01g005760.3" 51 29 13 5 86 13 189 250 318 74 66 69
"Solyc01g005770.3" 4 3 4 4 1 4 0 2 1 0 0 0
"Solyc01g150100.1" 0 0 0 0 0 0 0 0 0 0 1 1
"Solyc01g005780.1" 7 4 7 5 14 0 35 51 57 5 0 0
"Solyc01g005783.1" 0 1 1 2 0 1 3 4 1 5 0 0
"Solyc01g005787.1" 2 2 1 4 2 2 0 7 11 4 1 0
"Solyc01g005790.1" 25 24 28 43 19 21 17 16 25 20 5 11
"Solyc01g005800.3" 29 39 25 10 12 9 1 0 6 0 0 3
"Solyc01g005810.3" 744 605 315 582 1051 437 845 1185 1338 603 565 625
"Solyc01g005820.4" 914 864 557 610 578 662 432 505 695 242 266 285
"Solyc01g005830.4" 211 354 214 172 88 104 57 75 109 2 5 14
"Solyc01g005840.3" 262 329 234 306 186 472 134 103 176 198 270 271
"Solyc01g005850.2" 0 1 0 2 0 1 1 0 0 0 2 0
"Solyc01g005860.2" 0 0 0 1 2 0 1 0 0 0 0 0
"Solyc01g005870.3" 7 3 4 1 1 0 1 5 1 0 0 0
"Solyc01g005880.1" 0 0 0 0 1 0 0 0 0 0 0 0
"Solyc01g005890.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc01g005900.2" 11 7 3 7 5 4 2 0 0 6 2 2
"Solyc01g005910.3" 115 62 38 61 52 44 24 20 45 39 31 35
"Solyc01g005920.3" 22 13 6 17 7 8 6 3 5 2 0 3
"Solyc01g005930.3" 28 13 13 34 27 30 21 20 35 81 76 98
"Solyc01g005940.4" 0 0 0 0 0 0 0 0 0 0 0 1
"Solyc01g005950.4" 521 450 256 337 298 235 251 312 454 208 190 224
"Solyc01g005960.3" 438 720 381 585 419 455 268 306 386 298 303 307
"Solyc01g005970.3" 60 66 35 55 31 48 24 49 76 16 17 29
"Solyc01g005980.4" 96 94 44 76 75 61 47 92 77 13 13 22
"Solyc01g005985.1" 150 150 79 101 130 70 33 49 84 4 1 8
"Solyc01g006000.3" 80 167 64 124 86 84 84 101 104 43 60 59
"Solyc01g006010.3" 117 127 51 115 105 75 87 140 137 85 56 84
"Solyc01g006020.4" 165 191 122 383 153 416 96 78 134 82 99 132
"Solyc01g006040.3" 289 355 162 307 307 232 256 288 369 354 323 455
"Solyc01g006050.2" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc01g006055.1" 5 0 1 1 6 0 0 1 0 0 0 0
"Solyc01g006080.2" 1 3 0 0 3 3 0 0 0 0 0 0
"Solyc01g006090.3" 151 162 118 69 72 90 99 114 153 10 7 8
"Solyc01g006100.4" 132 201 100 248 97 143 22 28 44 2 11 4
"Solyc01g006110.3" 597 515 272 343 399 298 297 390 524 451 444 513
"Solyc01g006120.4" 2525 3829 1968 2358 2010 1599 2297 2559 3381 1561 1803 1931
"Solyc01g006130.4" 464 660 337 643 295 705 255 252 323 73 135 119
"Solyc01g006140.4" 10 8 5 5 5 9 7 17 3 0 0 0
"Solyc01g006150.3" 319 411 213 346 277 293 65 85 129 51 46 50
"Solyc01g006160.3" 2124 3388 2357 2415 1345 2683 1905 1795 2447 607 739 659
"Solyc01g006170.4" 568 650 427 235 394 208 459 565 627 66 62 93
"Solyc01g006180.4" 189 219 196 270 169 160 169 159 278 36 48 56
"Solyc01g006190.3" 445 582 328 433 313 370 361 447 661 575 600 591
"Solyc01g006200.3" 15 22 11 18 19 24 6 12 30 27 12 26
"Solyc01g006210.4" 23 17 15 11 13 6 4 3 11 0 3 1
"Solyc01g006220.3" 113 151 70 119 74 87 60 48 70 19 11 27
"Solyc01g006230.3" 159 142 92 176 106 116 138 141 121 295 314 374
"Solyc01g006240.3" 32 12 5 2 7 7 1 2 2 6 4 6
"Solyc01g006250.2" 10 17 8 11 4 8 8 12 13 10 3 16
"Solyc01g006260.4" 50 84 35 37 28 44 18 43 27 14 11 10
"Solyc01g006270.2" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc01g006280.3" 1792 2439 1646 2695 856 1905 912 855 1114 1026 1013 1290
"Solyc01g006290.4" 0 0 1 0 1 0 1 0 0 1 0 2
"Solyc01g006300.3" 2 2 0 0 0 0 0 0 0 0 0 0
"Solyc01g006310.3" 0 0 0 1 0 0 0 0 0 0 0 0
"Solyc01g006320.4" 158 108 66 11 24 12 7 14 32 0 0 0
"Solyc01g006330.4" 27 13 9 27 8 19 1 2 2 1 0 0
"Solyc01g006340.3" 84 123 47 104 77 63 58 81 100 40 86 109
"Solyc01g006350.4" 841 927 390 1065 775 480 561 795 873 431 396 500
"Solyc01g006360.4" 343 655 234 703 337 303 386 419 563 221 217 289
"Solyc01g006370.3" 3136 4488 1549 4568 2184 2226 1097 1254 1638 246 293 395
"Solyc01g006380.2" 5 8 6 4 0 3 1 0 0 0 0 2
"Solyc01g006390.2" 4 2 2 1 0 2 0 4 0 0 0 0
"Solyc01g006400.4" 11027 17441 12230 12527 2414 13639 73 100 93 14 2 14
"Solyc01g006410.4" 0 0 0 0 0 0 0 1 0 0 0 0
"Solyc01g006420.3" 0 0 0 0 0 0 0 0 0 1 0 0
"Solyc01g006430.3" 4151 6441 3681 3689 2230 3076 3388 3821 4693 1047 1126 1419
"Solyc01g006440.2" 0 0 0 1 0 0 0 0 0 0 0 0
"Solyc01g006450.4" 1120 1115 553 810 296 721 132 155 213 96 90 99
"Solyc01g006460.3" 0 1 0 1 0 0 0 3 0 0 0 1
"Solyc01g006480.3" 137 147 92 99 63 104 49 75 89 68 75 71
"Solyc01g006490.4" 93 109 90 89 45 71 86 113 118 134 117 139
"Solyc01g006500.4" 158 236 94 243 153 151 100 118 165 163 168 129
"Solyc01g006510.3" 1132 1654 819 1454 831 1526 757 707 998 964 1184 1468
"Solyc01g006520.3" 22 25 15 23 31 24 19 28 37 5 0 0
"Solyc01g006530.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc01g006540.4" 110 85 58 47 382 31 17 11 19 1622 1307 1766
"Solyc01g006550.3" 5 0 3 0 30 1 45 33 81 18 13 16
"Solyc01g006555.1" 159 99 62 170 28 95 5 1 1 0 0 0
"Solyc01g006580.4" 6 1 0 0 1 1 0 2 0 0 0 0
"Solyc01g006585.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc01g006590.3" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc01g006600.3" 0 0 1 0 0 1 0 1 0 0 0 1
"Solyc01g006610.2" 0 0 0 0 0 0 0 2 1 0 0 0
"Solyc01g006620.3" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc01g006630.3" 339 346 220 260 143 175 97 102 125 38 52 45
"Solyc01g006640.1" 0 2 0 0 0 1 0 1 0 0 0 0
"Solyc01g006650.2" 15 9 7 11 3 8 4 5 5 7 8 8
"Solyc01g006660.3" 9 4 4 4 5 0 3 2 5 4 4 7
"Solyc01g006670.2" 11 5 1 16 19 8 2 10 17 36 38 41
"Solyc01g006680.4" 55 58 43 68 177 79 78 91 87 162 151 165
"Solyc01g006690.4" 56 41 20 41 13 27 12 30 13 64 39 36
"Solyc01g006700.3" 447 508 295 476 260 332 260 279 387 151 125 197
"Solyc01g006710.4" 188 195 90 236 132 147 100 121 170 110 102 113
"Solyc01g006720.4" 166 161 92 89 52 42 11 9 23 5 3 2
"Solyc01g006730.4" 7 2 1 8 13 7 0 2 0 1 1 1
"Solyc01g006740.4" 113 84 61 110 71 66 27 33 54 7 11 24
"Solyc01g006750.2" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc01g006760.3" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc01g006770.2" 0 0 0 1 0 3 0 0 0 0 0 0
"Solyc01g006780.4" 39 88 31 106 44 81 13 27 19 4 1 3
"Solyc01g006790.3" 46 77 40 89 44 60 16 19 28 0 0 0
"Solyc01g006800.4" 825 1053 538 757 591 582 551 763 894 387 420 465
"Solyc01g006810.4" 393 518 321 393 234 318 122 118 166 113 153 159
"Solyc01g006820.2" 3331 3066 1530 2108 2206 1301 1024 1859 2069 152 93 147
"Solyc01g006830.3" 1931 1948 1059 1075 1135 787 620 788 996 440 478 511
"Solyc01g006840.3" 0 0 0 1 0 2 0 1 0 0 0 0
"Solyc01g006845.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc01g006850.1" 9 16 6 22 21 21 15 15 30 3 11 8
"Solyc01g006860.3" 116 167 75 96 95 83 39 43 59 54 50 58
"Solyc01g006870.4" 422 362 204 350 322 253 114 187 228 120 95 107
"Solyc01g006880.4" 255 260 116 469 269 217 139 139 205 200 198 293
"Solyc01g006890.3" 791 981 552 261 354 146 254 353 430 10 14 29
"Solyc01g006900.3" 1998 2998 1937 3388 1926 2293 1601 1810 2223 1177 1197 899
"Solyc01g006910.4" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc01g006920.4" 17 21 22 27 28 23 31 32 35 12 7 11
"Solyc01g006930.3" 213 214 120 67 75 36 109 120 155 65 47 68
"Solyc01g006940.4" 845 812 624 864 408 602 199 250 343 132 134 134
"Solyc01g006950.3" 74 87 42 4 29 3 56 96 99 0 1 1
"Solyc01g006960.3" 460 642 267 600 311 361 330 420 491 201 196 244
"Solyc01g006970.4" 303 410 190 441 330 346 276 211 348 252 364 348
"Solyc01g006980.4" 862 510 401 540 226 398 104 159 197 65 50 71
"Solyc01g006990.4" 535 778 534 525 425 423 465 433 593 376 462 429
"Solyc01g007000.4" 46 17 26 0 8 0 10 14 7 0 0 0
"Solyc01g007010.2" 48 23 17 0 0 0 2 0 4 0 0 0
"Solyc01g007020.4" 86 46 28 1 12 0 17 12 16 0 0 0
"Solyc01g007030.3" 73 28 19 0 12 0 5 9 14 0 0 0
"Solyc01g007040.4" 70 94 65 0 18 0 27 42 57 0 0 0
"Solyc01g007050.3" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc01g007060.3" 84 80 41 84 43 61 19 31 32 65 59 91
"Solyc01g007070.3" 2495 2769 1340 2906 2150 2099 1713 2287 2790 1821 1761 2042
"Solyc01g007080.3" 0 0 0 0 1 0 0 0 0 0 0 0
"Solyc01g007090.1" 0 0 1 0 1 0 0 0 0 0 0 0
"Solyc01g007100.3" 186 196 91 305 147 149 73 139 177 40 31 26
"Solyc01g007110.3" 668 664 402 249 351 209 600 757 894 250 272 278
"Solyc01g007120.3" 302 224 152 167 190 111 109 173 223 92 102 109
"Solyc01g007130.3" 162 127 72 163 114 90 121 162 193 15 18 16
"Solyc01g007140.3" 45 26 11 35 44 13 27 25 26 8 8 24
"Solyc01g007150.3" 1533 1450 717 1287 975 717 572 748 991 338 305 458
"Solyc01g007160.4" 44 40 20 26 18 16 12 11 21 0 1 0
"Solyc01g007170.4" 18 26 13 9 1 9 0 3 0 1 0 1
"Solyc01g007180.3" 14 13 10 17 16 12 9 11 17 9 11 20
"Solyc01g007190.3" 30 57 16 37 147 21 187 211 236 53 57 43
